avg_conf_cancel_interval,conflict_hist_steps,delta_val_probe_acc,delta_val_probe_loss,epoch,eval_every_steps,event,global_step,lr,seed,val_probe_acc,val_probe_loss,val_probe_size
0.5562649965286255,1,,,1,2,eval,2,0.002,2,0.4693140815741749,0.7085338103642103,277
0.9149585366249084,1,-0.018050541516245522,0.0027555554352081124,1,2,eval,4,0.002,2,0.4512635400579294,0.7112893657994184,277
0.6854269504547119,1,0.007220214992654017,0.0053335798346179075,1,2,eval,6,0.002,2,0.4584837550505834,0.7166229456340363,277
0.3863983154296875,1,0.021660649604315352,-0.01744145348614301,1,2,eval,8,0.002,2,0.48014440465489877,0.6991814921478933,277
0.589103102684021,1,0.0288808664259928,0.002516604072350437,1,2,eval,10,0.002,2,0.5090252710808916,0.7016980962202437,277
0.648107647895813,1,-0.032490974729241895,0.02275152025670346,1,2,eval,12,0.002,2,0.4765342963516497,0.7244496164769472,277
0.6219069957733154,1,0.014440432997817165,-0.022740809495698566,1,2,eval,14,0.002,2,0.49097472934946684,0.7017088069812486,277
0.8314914107322693,1,0.03971119316476346,-0.003294312781805697,1,2,eval,16,0.002,2,0.5306859225142303,0.6984144941994429,277
0.40408265590667725,1,-0.039711192949584195,0.005587885741292431,1,2,eval,18,0.002,2,0.4909747295646461,0.7040023799407353,277
0.5114405155181885,1,0.018050543345268844,-0.008777151469289257,1,2,eval,20,0.002,2,0.509025272909915,0.6952252284714461,277
0.7748094201087952,1,-0.036101084861514365,0.008840570596151065,1,2,eval,22,0.002,2,0.4729241880484006,0.7040657990675971,277
0.7833364605903625,1,0.05415162616258068,0.004809741293910541,1,2,eval,24,0.002,2,0.5270758142109813,0.7088755403615077,277
0.55474853515625,1,-0.010830326738770713,-0.016671734811596894,1,2,eval,26,0.002,2,0.5162454874722106,0.6922038055499108,277
0.602898895740509,1,-0.02888086621081354,0.008569651777563525,1,2,eval,28,0.002,2,0.487364621261397,0.7007734573274743,277
0.8775407671928406,1,0.010830324694568072,-0.0063074269880025735,1,2,eval,30,0.002,2,0.4981949459559651,0.6944660303394717,277
0.3778451681137085,1,0.02527075995176703,-0.004908437978489721,1,2,eval,32,0.002,2,0.5234657059077321,0.689557592360982,277
0.5907215476036072,1,0.0,0.00048449172870346224,1,2,eval,34,0.002,2,0.5234657059077321,0.6900420840896855,277
0.8007214069366455,1,0.0,0.0005241666890223318,1,2,eval,36,0.002,2,0.5234657059077321,0.6905662507787078,277
