avg_conf_cancel_interval,conflict_hist_steps,delta_val_probe_acc,delta_val_probe_loss,epoch,eval_every_steps,event,global_step,lr,seed,val_probe_acc,val_probe_loss,val_probe_size
0.9595143795013428,1,0.0252707579075645,-0.0014543051323735456,1,1,eval,34,0.001,2,0.5487364624166317,0.685865417929763,277
0.5701472759246826,1,0.036101084215976686,-0.003393720848895998,1,1,eval,35,0.001,2,0.5848375466326083,0.682471697080867,277
0.9284442067146301,1,-0.05776173242162708,0.0001225290746034169,1,1,eval,36,0.001,2,0.5270758142109813,0.6825942261554704,277
0.7389943599700928,1,-0.0036101083032491488,0.0004026545514268509,1,1,eval,37,0.001,2,0.5234657059077321,0.6829968807068972,277
0.7935341000556946,1,0.0072202166064981865,-0.0016988920390820228,1,1,eval,38,0.001,2,0.5306859225142303,0.6812979886678152,277
0.6840320825576782,1,0.050541515815129,-0.0019177069302500627,1,1,eval,39,0.001,2,0.5812274383293593,0.6793802817375652,277
0.2966015338897705,1,-0.1227436839243135,0.01245514881739973,2,1,eval,41,0.001,2,0.4981949459559651,0.692696879486745,277
0.7303439974784851,1,-0.007220216606498242,0.01219650683420237,2,1,eval,42,0.001,2,0.49097472934946684,0.7048933863209473,277
0.261508584022522,1,0.01805054173142473,-0.014306410770553946,2,1,eval,43,0.001,2,0.5090252710808916,0.6905869755503934,277
0.6215903759002686,1,-0.07581227576689598,0.018776788823441026,2,1,eval,48,0.001,2,0.5342960292036353,0.6871337750758505,277
0.5216911435127258,1,0.050541517859331475,-0.009627311883850687,2,1,eval,49,0.001,2,0.5848375470629668,0.6775064631919998,277
0.6854560375213623,1,-0.0036101085184282455,0.017883074197528215,2,1,eval,50,0.001,2,0.5812274385445385,0.695389537389528,277
0.49143338203430176,1,0.01805054173142473,-0.015720719895207957,2,1,eval,51,0.001,2,0.5992779802759632,0.6796688174943201,277
0.6920647621154785,1,-0.04693140772705906,0.04531488564900976,2,1,eval,52,0.001,2,0.5523465725489042,0.7249837031433298,277
0.6230770349502563,1,-0.025270760166946293,0.03885942116541119,2,1,eval,53,0.001,2,0.5270758123819579,0.763843124308741,277
0.49245166778564453,1,0.025270760166946293,-0.0390356484302975,2,1,eval,54,0.001,2,0.5523465725489042,0.7248074758784435,277
0.24525552988052368,1,0.04693140751187974,-0.05171003926962292,2,1,eval,55,0.001,2,0.5992779800607839,0.6730974366088206,277
0.7866525650024414,1,-0.03610108303249093,0.04505142666372586,2,1,eval,56,0.001,2,0.563176897028293,0.7181488632725465,277
0.1717139482498169,1,-0.010830324909747335,-0.015401415876533209,2,1,eval,57,0.001,2,0.5523465721185457,0.7027474473960132,277
0.24313193559646606,1,0.02888086621081365,-0.027965384915417224,2,1,eval,58,0.001,2,0.5812274383293593,0.674782062480596,277
0.8847419023513794,1,-0.02888086621081354,0.005122020141312356,2,1,eval,60,0.001,2,0.5740072219380403,0.6778712487823266,277
0.3430808186531067,1,-0.003610108088069941,0.003793933546500039,2,1,eval,61,0.001,2,0.5703971138499704,0.6816651823288267,277
0.8001497983932495,1,-0.007220216391318979,0.006546319176574111,2,1,eval,62,0.001,2,0.5631768974586514,0.6882115015054008,277
0.8023474216461182,1,-0.018050543560448107,0.0024587851999468002,2,1,eval,63,0.001,2,0.5451263538982033,0.6906702867053476,277
0.4693026542663574,1,0.0180505433452689,-0.009424291578010502,2,1,eval,64,0.001,2,0.5631768972434722,0.6812459951273371,277
0.8345882296562195,1,0.025270757477206085,-0.009260028277923937,2,1,eval,65,0.001,2,0.5884476547206783,0.6719859668494131,277
0.43168944120407104,1,-0.039711190905381555,0.0052845284396561,2,1,eval,68,0.001,2,0.5884476549358575,0.6640047099616123,277
0.8536542654037476,1,-0.0072202166064981865,0.011673733430648925,2,1,eval,69,0.001,2,0.5812274383293593,0.6756784433922612,277
0.42293912172317505,1,0.014440433212996373,-0.0044137983976287876,2,1,eval,70,0.001,2,0.5956678715423557,0.6712646449946325,277
0.8207128047943115,1,-0.05415162325766121,0.016851619477736834,2,1,eval,72,0.001,2,0.5776173304564686,0.6705022695262509,277
0.8054672479629517,1,-0.0072202166064981865,0.019870251739928957,2,1,eval,73,0.001,2,0.5703971138499704,0.6903725212661799,277
0.7341612577438354,1,-0.014440432997817165,0.006272095205121064,2,1,eval,77,0.001,2,0.5956678717575349,0.6637744610920709,277
0.6126189231872559,1,-0.057761732636806284,0.008985027939834356,3,1,eval,79,0.001,2,0.5667870053315421,0.6756964930558463,277
0.6317893862724304,1,0.010830324909747224,0.0038045268196491566,3,1,eval,80,0.001,2,0.5776173302412894,0.6795010198754955,277
0.8467029929161072,1,-0.018050541301066203,0.014777851449022994,3,1,eval,82,0.001,2,0.5884476551510367,0.6931444318285918,277
0.7401288747787476,1,-0.02527075812274371,0.0015999655430927184,3,1,eval,95,0.001,2,0.5776173295957517,0.7084436735091226,277
0.7013101577758789,1,-0.018050541301066314,0.009991039007579361,3,1,eval,96,0.001,2,0.5595667882946854,0.718434712516702,277
0.672763466835022,1,0.0072202166064981865,-0.0004484515758197416,3,1,eval,97,0.001,2,0.5667870049011836,0.7179862609408822,277
0.565556526184082,1,-0.014440432997817165,0.009691678014472904,3,1,eval,99,0.001,2,0.5956678711119971,0.7210807363479146,277
0.6843142509460449,1,-0.00361010808806983,-0.004454962398171003,3,1,eval,100,0.001,2,0.5920577630239273,0.7166257739497436,277
0.8229632377624512,1,2.1517920778535427e-10,0.0001904437257925773,3,1,eval,101,0.001,2,0.5920577632391065,0.7168162176755362,277
0.6533259153366089,1,-0.02527075790756439,-0.010002695050910893,3,1,eval,103,0.001,2,0.5956678713271765,0.6936536857367422,277
0.7878682613372803,1,-0.01805054173142473,0.013205974110627405,3,1,eval,104,0.001,2,0.5776173295957517,0.7068596598473696,277
0.4262953996658325,1,0.014440433212996373,-0.013866521606376359,3,1,eval,105,0.001,2,0.5920577628087481,0.6929931382409933,277
0.7305576801300049,1,-0.02527075812274371,0.01116267352327971,3,1,eval,113,0.001,2,0.5992779794152463,0.7029920028865553,277
0.6571438312530518,1,0.0,-0.0029932740362973442,3,1,eval,114,0.001,2,0.5992779794152463,0.6999987288502579,277
0.6531308889389038,1,-0.018050541301066314,0.013656025113611858,4,1,eval,119,0.001,2,0.5920577632391065,0.715632775415152,277
0.6007697582244873,1,0.0036101083032491488,0.019113075647113065,4,1,eval,120,0.001,2,0.5956678715423557,0.7347458510622651,277
0.6993122100830078,1,-0.0036101083032491488,0.02553505329448824,4,1,eval,121,0.001,2,0.5920577632391065,0.7602809043567533,277
0.6183288097381592,1,-0.014440433212996373,0.06896649392503262,4,1,eval,126,0.001,2,0.5956678713271765,0.9992581545661072,277
0.7109103202819824,1,-0.0072202166064981865,0.049295635645139946,4,1,eval,127,0.001,2,0.5884476547206783,1.0485537902112472,277
0.5830004215240479,1,-2.1517931880765673e-10,0.03024755897074405,4,1,eval,128,0.001,2,0.588447654505499,1.0788013491819912,277
0.5663676261901855,1,0.010830324909747335,-0.0015872105794694225,4,1,eval,129,0.001,2,0.5992779794152463,1.0772141386025218,277
0.613385796546936,1,-0.007220216821677394,-0.022508890082259425,4,1,eval,130,0.001,2,0.5920577625935689,1.0547052485202624,277
0.7451592683792114,1,-0.003610107872890622,0.022848317661870787,4,1,eval,131,0.001,2,0.5884476547206783,1.0775535661821332,277
0.5178765058517456,1,0.003610108948786661,-0.050697740019443716,4,1,eval,132,0.001,2,0.5920577636694649,1.0268558261626894,277
0.6729102730751038,1,-0.007220216391318979,0.054075826376353886,4,1,eval,134,0.001,2,0.5956678717575349,1.0881382306560283,277
0.5093177556991577,1,-0.0036101083032490378,-0.03208865908509129,4,1,eval,138,0.001,2,0.5992779802759632,0.9175660922208848,277
0.4774341583251953,1,-0.0036101085184283566,-0.0474880755162842,4,1,eval,139,0.001,2,0.5956678717575349,0.8700780167046006,277
0.5994429588317871,1,-0.025270758337922916,0.01999708676596401,4,1,eval,146,0.001,2,0.5848375466326083,0.8281783186141334,277
0.542758584022522,1,0.0072202166064981865,-0.0005387769279066035,4,1,eval,147,0.001,2,0.5920577632391065,0.8276395416862268,277
0.7032456398010254,1,-0.0036101083032490378,-0.0065214601664767,4,1,eval,148,0.001,2,0.5884476549358575,0.8211180815197501,277
0.7534694075584412,1,,,1,1,eval,1,0.001,3,0.4801444064839222,0.7060159208111815,277
0.8152798414230347,1,0.0072202161761397154,-0.004206629866727485,1,1,eval,2,0.001,3,0.4873646226600619,0.701809290944454,277
0.7156069278717041,1,0.014440432782638013,-0.005155221865065229,1,1,eval,3,0.001,3,0.5018050554426999,0.6966540690793888,277
0.8201315402984619,1,0.014440433858533996,9.158027731559493e-05,1,1,eval,4,0.001,3,0.5162454893012339,0.6967456493567044,277
0.8137463927268982,1,0.010830324909747335,0.003342240295685528,1,1,eval,5,0.001,3,0.5270758142109813,0.7000878896523899,277
0.6891774535179138,1,0.0,0.0004000158086150396,1,1,eval,6,0.001,3,0.5270758142109813,0.7004879054610049,277
0.6466149091720581,1,0.0,-0.00511952083463707,1,1,eval,7,0.001,3,0.5270758142109813,0.6953683846263679,277
0.7861387729644775,1,-0.0036101083032491488,-0.004542460725625919,1,1,eval,8,0.001,3,0.5234657059077321,0.6908259239007419,277
0.6553201675415039,1,0.010830324909747335,-0.0010158568082733188,1,1,eval,9,0.001,3,0.5342960308174795,0.6898100670924686,277
0.7344410419464111,1,-0.007220218435521564,0.000592712030514031,1,1,eval,10,0.001,3,0.5270758123819579,0.6904027791229826,277
0.9164538979530334,1,-0.018050541301066314,0.002737044857727522,1,1,eval,11,0.001,3,0.5090252710808916,0.6931398239807102,277
0.792445719242096,1,-0.021660650034673823,0.0021348649414006937,1,1,eval,12,0.001,3,0.48736462104621775,0.6952746889221109,277
0.404160737991333,1,-0.010830324694568072,0.011256591507674107,1,1,eval,13,0.001,3,0.4765342963516497,0.706531280429785,277
0.8915353417396545,1,-0.0036101083032490933,0.021955741656816463,1,1,eval,14,0.001,3,0.4729241880484006,0.7284870220866014,277
0.29578596353530884,1,0.0,-0.0006930102940501115,1,1,eval,15,0.001,3,0.4729241880484006,0.7277940117925513,277
0.3534470200538635,1,0.0,-0.020212625553461594,1,1,eval,16,0.001,3,0.4729241880484006,0.7075813862390897,277
0.8746877312660217,1,0.014440432944022363,-0.01049379192104416,1,1,eval,17,0.001,3,0.48736462099242295,0.6970875943180456,277
0.6747466325759888,1,0.01805054157004027,-0.0026224509473311564,1,1,eval,18,0.001,3,0.5054151625624632,0.6944651433707144,277
0.8462084531784058,1,0.03249097677344459,-0.0016016299543828438,1,1,eval,19,0.001,3,0.5379061393359078,0.6928635134163316,277
0.8140047788619995,1,0.00722021617613966,-0.0019133697778308534,1,1,eval,20,0.001,3,0.5451263555120475,0.6909501436385007,277
0.49550575017929077,1,-0.014440434826840542,0.0015881472546270814,1,1,eval,21,0.001,3,0.5306859206852069,0.6925382908931278,277
0.953835666179657,1,-0.054151624548736454,0.004451660257814516,1,1,eval,22,0.001,3,0.47653429613647047,0.6969899511509423,277
0.8013219237327576,1,0.0,0.003162181549554277,1,1,eval,23,0.001,3,0.47653429613647047,0.7001521327004966,277
0.6994184255599976,1,0.0036101083032490933,-0.0028360483878785425,1,1,eval,24,0.001,3,0.48014440443971956,0.697316084312618,277
0.6321756839752197,1,0.03971119133574014,-0.006284409481695841,1,1,eval,25,0.001,3,0.5198555957754597,0.6910316748309222,277
0.6687252521514893,1,0.01444043504201975,-0.004672655344870158,1,1,eval,26,0.001,3,0.5342960308174795,0.686359019486052,277
0.7945092916488647,1,-0.018050541516245522,0.0021463692833800785,1,1,eval,27,0.001,3,0.5162454893012339,0.6885053887694321,277
0.9446435570716858,1,0.010830324909747335,0.009957645774318014,1,1,eval,28,0.001,3,0.5270758142109813,0.6984630345437501,277
0.5346010327339172,1,-0.0036101083032491488,-0.0023399884089666534,1,1,eval,29,0.001,3,0.5234657059077321,0.6961230461347835,277
0.8982179164886475,1,0.0,-0.004287013293173381,1,1,eval,30,0.001,3,0.5234657059077321,0.6918360328416101,277
0.9215632677078247,1,0.0036101083032491488,-0.0020683829534785536,1,1,eval,31,0.001,3,0.5270758142109813,0.6897676498881316,277
0.250385046005249,1,0.02888086621081354,-0.007640169200484048,1,1,eval,32,0.001,3,0.5559566804217948,0.6821274806876475,277
0.5321337580680847,1,-0.12274368413949271,0.009446888839294787,1,1,eval,34,0.001,3,0.48736462104621775,0.690980559221674,277
0.7756205797195435,1,-0.0072202161761397154,0.01589971823812819,1,1,eval,35,0.001,3,0.48014440487007803,0.7068802774598022,277
0.612926721572876,1,-0.010830325124926543,0.004310100732727529,1,1,eval,36,0.001,3,0.4693140797451515,0.7111903781925297,277
0.736531138420105,1,0.0036101083032490933,-0.011053196789985953,1,1,eval,37,0.001,3,0.4729241880484006,0.7001371814025438,277
0.5634618401527405,1,0.10108303410481895,-0.013900863995190527,1,1,eval,38,0.001,3,0.5740072221532195,0.6862363174073532,277
0.8467495441436768,1,-0.007220217036856713,-0.0014776518628915047,1,1,eval,39,0.001,3,0.5667870051163628,0.6847586655444617,277
0.8666958212852478,1,-0.03249097429888337,0.0002967629191676924,2,1,eval,40,0.001,3,0.5342960308174795,0.6850554284636294,277
0.6775845289230347,1,-0.1407942250102005,0.01317912189538728,2,1,eval,42,0.001,3,0.4729241880484006,0.6982931335480205,277
0.6489328145980835,1,0.0,0.0026740829867145655,2,1,eval,43,0.001,3,0.4729241880484006,0.700967216534735,277
0.16783982515335083,1,0.11913357497552673,-0.01898719472575272,2,1,eval,44,0.001,3,0.5920577630239273,0.6819800218089823,277
0.3239925503730774,1,-0.06498194881294606,0.04166303731043852,2,1,eval,45,0.001,3,0.5270758142109813,0.7236430591194208,277
0.24333465099334717,1,0.0,-0.006320245859855356,2,1,eval,46,0.001,3,0.5270758142109813,0.7173228132595655,277
0.1659037470817566,1,0.018050541301066203,-0.03467649415081597,2,1,eval,47,0.001,3,0.5451263555120475,0.6826463191087495,277
0.5500746369361877,1,0.046931408157417476,0.0017183216470243456,2,1,eval,48,0.001,3,0.5920577636694649,0.6843646407557739,277
0.7323749661445618,1,-0.10469314262324719,0.011240558934125677,2,1,eval,49,0.001,3,0.48736462104621775,0.6956051996898995,277
0.4125294089317322,1,0.0036101083032490933,-0.0019369024231975507,2,1,eval,50,0.001,3,0.49097472934946684,0.693668297266702,277
0.21668601036071777,1,0.05415162637775983,-0.007888518300727898,2,1,eval,51,0.001,3,0.5451263557272267,0.6857797789659741,277
0.8199217319488525,1,-0.014440433212996373,0.00046312873544251953,2,1,eval,52,0.001,3,0.5306859225142303,0.6862429077014166,277
0.9373297095298767,1,-0.0036101083032490378,0.002283995977807929,2,1,eval,53,0.001,3,0.5270758142109813,0.6885269036792245,277
0.11304610967636108,1,0.057761732636806284,-0.0011652944750734084,2,1,eval,54,0.001,3,0.5848375468477875,0.6873616092041511,277
0.7366965413093567,1,-0.06498195085714864,0.0033728286677749963,2,1,eval,55,0.001,3,0.5198555959906389,0.6907344378719261,277
0.8404685258865356,1,-0.028880866641172065,0.0036704542404477625,2,1,eval,56,0.001,3,0.49097472934946684,0.6944048921123739,277
0.8909595012664795,1,-0.01083032490974728,0.002876671427854083,2,1,eval,57,0.001,3,0.48014440443971956,0.697281563540228,277
0.6023479700088501,1,0.01083032490974728,-0.0026025750576803564,2,1,eval,58,0.001,3,0.49097472934946684,0.6946789884825476,277
0.8275988101959229,1,0.0,-0.0006744779834678694,2,1,eval,59,0.001,3,0.49097472934946684,0.6940045104990797,277
0.8324235677719116,1,-0.0036101083032490933,0.0014669718725156544,2,1,eval,60,0.001,3,0.48736462104621775,0.6954714823715954,277
0.3875167965888977,1,0.03610108303249099,-0.007438150984285574,2,1,eval,61,0.001,3,0.5234657040787087,0.6880333313873098,277
0.4632298946380615,1,0.04332130103765408,-0.007049788421672143,2,1,eval,62,0.001,3,0.5667870051163628,0.6809835429656377,277
0.8953061699867249,1,-0.02527075790756439,0.007676626370701989,2,1,eval,63,0.001,3,0.5415162472087984,0.6886601693363397,277
0.3203837275505066,1,-0.0072202166064981865,0.005007389004910379,2,1,eval,64,0.001,3,0.5342960306023002,0.69366755834125,277
0.16897153854370117,1,0.032490974514062576,-0.015866763324944078,2,1,eval,65,0.001,3,0.5667870051163628,0.677800795016306,277
0.8255289196968079,1,-0.06498194924330458,0.006107292020363975,2,1,eval,67,0.001,3,0.5559566808521532,0.6839705357052359,277
0.8744270205497742,1,0.018050541516245522,-0.002329572013138881,2,1,eval,68,0.001,3,0.5740072223683987,0.681640963692097,277
0.8116892576217651,1,-0.046931408372596684,0.05175350783964361,2,1,eval,70,0.001,3,0.5920577632391065,0.7121780654583597,277
0.8272240161895752,1,-0.025270757692385182,0.03324968892314373,2,1,eval,72,0.001,3,0.5992779804911424,0.6902780173487612,277
0.5945181846618652,1,-0.08664260132218105,0.041352120762697675,2,1,eval,73,0.001,3,0.5126353791689614,0.7316301381114588,277
0.24234962463378906,1,0.0072202186507008825,-0.015894652919218433,2,1,eval,74,0.001,3,0.5198555978196623,0.7157354851922404,277
0.34015172719955444,1,0.03971119133574008,-0.030335759643182914,2,1,eval,75,0.001,3,0.5595667891554024,0.6853997255490575,277
0.6486045122146606,1,0.039711189291537385,-0.014807102267062167,2,1,eval,76,0.001,3,0.5992779784469398,0.6705926232819953,277
0.652855634689331,1,-0.057761732636806284,0.005334898237717267,2,1,eval,78,0.001,3,0.5667870057619006,0.6752130778687956,277
0.6748267412185669,1,0.0,0.0028177938736733132,3,1,eval,79,0.001,3,0.5667870057619006,0.6780308717424689,277
0.7021651268005371,1,0.0,-0.0040244970080655085,3,1,eval,80,0.001,3,0.5667870057619006,0.6740063747344034,277
0.7679234743118286,1,0.021660649604315352,0.00020668437764970182,3,1,eval,81,0.001,3,0.5884476553662159,0.6742130591120531,277
0.5080230236053467,1,-0.010830324909747335,-0.00019572573017989647,3,1,eval,82,0.001,3,0.5776173304564686,0.6740173333818732,277
0.8272580504417419,1,0.014440433212996373,-0.0021026758510713783,3,1,eval,83,0.001,3,0.5920577636694649,0.6719146575308018,277
0.8181870579719543,1,-0.0036101083032490378,-0.0019176787417718444,3,1,eval,84,0.001,3,0.5884476553662159,0.66999697878903,277
0.8490915298461914,1,-0.0072202166064981865,-0.0024186497560907405,3,1,eval,85,0.001,3,0.5812274387597177,0.6675783290329392,277
0.7585749626159668,1,0.01805054173142473,-0.0015530571180130126,3,1,eval,86,0.001,3,0.5992779804911424,0.6660252719149262,277
0.7106905579566956,1,-0.0036101087336075643,-0.0022828949057237535,3,1,eval,87,0.001,3,0.5956678717575349,0.6637423770092025,277
0.7418415546417236,1,-0.05054151624548742,0.021504299089796675,3,1,eval,94,0.001,3,0.5631768974586514,0.6796626665962302,277
0.5330760478973389,1,-0.01083032695394992,0.004688457031112314,3,1,eval,95,0.001,3,0.5523465705047015,0.6843511236273425,277
0.24432909488677979,1,0.03610108507669363,-0.022483895616841276,3,1,eval,96,0.001,3,0.5884476555813951,0.6618672280105012,277
0.847191333770752,1,-0.007220216391318868,-0.00667004916642111,3,1,eval,114,0.001,3,0.5992779802759632,0.68644039381282,277
0.7616012096405029,1,-0.03249097451406269,0.026009083439727076,3,1,eval,115,0.001,3,0.5667870057619006,0.712449477252547,277
0.7841323614120483,1,-0.02527075812274371,0.05762778486155429,3,1,eval,116,0.001,3,0.5415162476391568,0.7700772621141013,277
0.3647807240486145,1,0.0072202166064981865,-0.017423055447395863,3,1,eval,117,0.001,3,0.548736464245655,0.7526542066667055,277
0.7546766996383667,1,-0.010830325124926543,0.020315348886841056,4,1,eval,125,0.001,3,0.5992779784469398,0.6735006041475151,277
0.33263909816741943,1,-0.0072202166064981865,0.007180857098920246,4,1,eval,126,0.001,3,0.5920577618404416,0.6806814612464354,277
0.5494256019592285,1,0.0072202166064981865,-0.00825801093655798,4,1,eval,127,0.001,3,0.5992779784469398,0.6724234503098774,277
0.7521747350692749,1,-0.03971119133574008,0.04827334175041009,4,1,eval,135,0.001,3,0.5776173286274452,0.7570208186276983,277
0.6226404905319214,1,-0.01083032286554464,0.05481657418102992,4,1,eval,136,0.001,3,0.5667870057619006,0.8118373928087282,277
0.2336621880531311,1,0.0072202145622956015,-0.04442831411258408,4,1,eval,137,0.001,3,0.5740072203241962,0.7674090786961442,277
0.2999342679977417,1,-0.010830324909747224,-0.004325077206649541,4,1,eval,150,0.001,3,0.5992779804911424,0.689700754540922,277
0.7116174697875977,1,,,1,1,eval,1,0.001,5,0.5126353812131641,0.6936797187646804,277
0.6029765605926514,1,-0.01805054173142473,-0.00046418332881448254,1,1,eval,2,0.001,5,0.49458483948173937,0.6932155354358659,277
0.9367278218269348,1,0.0036101083032490933,-0.0005893819168586445,1,1,eval,3,0.001,5,0.49819494778498846,0.6926261535190072,277
0.9209235906600952,1,0.0036101083032490933,-0.0007318847876592871,1,1,eval,4,0.001,5,0.5018050560882376,0.691894268731348,277
0.8684895634651184,1,0.0072202166064981865,-0.0013019104726909037,1,1,eval,5,0.001,5,0.5090252726947357,0.6905923582586571,277
0.41770321130752563,1,0.01805054173142473,0.0014763698250808144,1,1,eval,6,0.001,5,0.5270758144261605,0.6920687280837379,277
0.8339038491249084,1,0.00361010808806983,0.00667431466415902,1,1,eval,7,0.001,5,0.5306859225142303,0.6987430427478969,277
0.907910168170929,1,-0.03971119316476346,0.00930993285850501,1,1,eval,8,0.001,5,0.49097472934946684,0.7080529756064019,277
0.7400479316711426,1,0.0,0.005607765073810667,1,1,eval,9,0.001,5,0.49097472934946684,0.7136607406802126,277
0.44998669624328613,1,0.010830324909747335,-0.014805032242936722,1,1,eval,10,0.001,5,0.5018050542592142,0.6988557084372758,277
0.5558563470840454,1,0.054151626162580624,-0.012940396470713766,1,1,eval,11,0.001,5,0.5559566804217948,0.6859153119665621,277
0.8506448268890381,1,-0.02888086621081354,0.0011359029298224632,1,1,eval,12,0.001,5,0.5270758142109813,0.6870512148963845,277
0.8054282069206238,1,0.0,0.005870218956943951,1,1,eval,13,0.001,5,0.5270758142109813,0.6929214338533285,277
0.5744013786315918,1,0.0,-0.0007762162263643679,1,1,eval,14,0.001,5,0.5270758142109813,0.6921452176269641,277
0.3679744601249695,1,0.014440433212996373,-0.0069210542238146155,1,1,eval,15,0.001,5,0.5415162474239776,0.6852241634031495,277
0.532272458076477,1,-0.03249097655826527,0.007359648654607254,1,1,eval,16,0.001,5,0.5090252708657124,0.6925838120577568,277
0.7566096782684326,1,-0.03610108281731178,0.016151356352795743,1,1,eval,17,0.001,5,0.4729241880484006,0.7087351684105525,277
0.5219776630401611,1,-2.1517920778535427e-10,0.003038422295332799,1,1,eval,18,0.001,5,0.4729241878332214,0.7117735907058853,277
0.7658650279045105,1,0.02527075812274371,-0.00711821885745878,1,1,eval,19,0.001,5,0.4981949459559651,0.7046553718484265,277
0.3627457618713379,1,0.06859205916039773,-0.016467536829869234,1,1,eval,20,0.001,5,0.5667870051163628,0.6881878350185573,277
0.774320662021637,1,0.007220216176139771,-0.0034686126863913147,1,1,eval,21,0.001,5,0.5740072212925026,0.684719222332166,277
0.8189746737480164,1,-0.025270757262026766,-2.528549531732871e-05,1,1,eval,22,0.001,5,0.5487364640304758,0.6846939368368486,277
0.6287577748298645,1,-0.02166064981949456,0.006199027872257679,1,1,eval,23,0.001,5,0.5270758142109813,0.6908929647091063,277
